Timestamp,AFz,AF3,AF4,AF7,AF8,Pz,P3,P4,2024-05-08 11:55:38.670,fs=125
4754551.128;-39.823;-60.610;30.659;-117.421;58.934;-32.187;-34.310;-29.281
4754551.136;-42.133;-61.318;26.859;-118.613;55.246;-33.788;-33.453;-30.436
4754551.144;-37.253;-56.997;31.665;-112.168;61.579;-33.118;-30.547;-30.585
4754551.152;-32.745;-51.111;35.502;-105.165;65.342;-32.708;-28.424;-30.473
4754551.160;-28.834;-47.572;39.414;-103.153;70.371;-32.112;-27.902;-28.573
4754551.168;-26.301;-45.076;41.351;-100.918;75.586;-35.875;-32.969;-30.287
4754551.176;-28.312;-45.188;37.141;-100.210;64.149;-38.780;-37.774;-33.379
4754551.184;-26.040;-43.288;38.221;-97.565;68.620;-39.749;-39.376;-35.614
4754551.192;-26.934;-42.059;38.072;-95.703;71.190;-35.837;-35.428;-33.192
4754551.200;-30.510;-47.758;36.508;-102.334;72.494;-33.528;-34.086;-31.665
4754551.208;-33.230;-50.701;33.975;-104.681;72.047;-30.845;-31.590;-30.100
4754551.216;-35.428;-51.334;30.436;-104.941;68.471;-31.143;-30.883;-30.622
4754551.224;-37.849;-53.756;27.418;-106.804;64.820;-36.843;-35.912;-35.241
4754551.232;-38.892;-54.128;26.971;-107.512;63.702;-39.414;-38.110;-36.769
4754551.240;-35.800;-52.154;29.579;-104.420;66.906;-34.906;-34.310;-32.485
4754551.248;-35.204;-50.738;30.324;-101.849;69.961;-31.032;-33.267;-29.504
4754551.256;-36.545;-50.291;28.126;-100.434;68.285;-28.647;-30.436;-29.169
4754551.264;-40.047;-56.364;21.681;-107.847;59.530;-32.037;-30.808;-32.634
4754551.272;-38.780;-54.315;22.836;-107.288;63.181;-31.330;-29.020;-34.086
4754551.280;-36.247;-49.025;24.438;-100.434;65.044;-24.587;-22.277;-28.759
4754551.288;-39.116;-50.329;21.383;-100.955;62.473;-24.810;-24.587;-25.891
4754551.296;-40.010;-50.664;20.079;-101.887;61.765;-26.226;-28.647;-24.214
4754551.304;-40.755;-53.383;17.509;-102.706;61.803;-30.287;-33.602;-27.195
4754551.312;-39.898;-52.340;19.036;-102.706;63.442;-31.926;-33.937;-28.983
4754551.309;-37.961;-49.733;22.091;-100.993;69.179;-28.796;-29.318;-27.269
4754551.317;-39.749;-50.291;19.222;-101.589;65.155;-28.871;-29.765;-28.238
4754551.325;-36.992;-46.529;19.073;-97.044;64.075;-26.338;-24.475;-26.785
4754551.333;-35.428;-43.362;18.403;-95.218;61.803;-27.493;-21.905;-28.200
4754551.341;-32.634;-39.712;20.452;-92.126;63.293;-30.510;-26.561;-29.393
4754551.349;-23.954;-30.696;27.716;-82.403;74.022;-30.510;-26.710;-28.573
4754551.357;-15.348;-22.016;33.602;-74.357;77.970;-32.149;-29.020;-29.765
4754551.365;-7.339;-13.746;41.053;-66.869;85.384;-31.441;-29.728;-29.169
4754551.373;-2.719;-9.276;44.033;-63.628;87.284;-33.751;-31.926;-31.330
4754551.381;6.780;0.671;52.638;-53.421;97.081;-32.634;-30.473;-30.659
4754551.389;10.580;3.502;53.570;-50.627;95.963;-31.069;-29.616;-29.244
4754551.397;6.631;0.857;50.403;-54.166;92.536;-29.020;-29.393;-28.647
4754551.405;6.855;2.272;49.993;-53.346;91.940;-23.060;-23.283;-24.289
4754551.413;4.545;-2.086;47.609;-56.252;91.754;-26.971;-28.461;-25.555
4754551.421;4.880;-1.788;45.747;-55.544;87.284;-31.851;-32.559;-29.616
4754551.429;6.892;1.118;47.460;-52.564;89.221;-34.161;-33.565;-31.032
4754551.437;10.170;6.072;49.025;-47.460;89.742;-30.212;-29.318;-25.854
4754551.445;12.666;9.164;50.664;-44.368;91.344;-26.338;-25.965;-20.415
4754551.453;15.162;11.735;52.452;-39.749;94.585;-25.257;-26.114;-18.626
4754551.461;17.844;17.062;54.203;-34.608;95.554;-22.873;-23.991;-18.589
4754551.469;23.171;21.756;58.040;-28.759;99.875;-15.832;-15.311;-16.354
4754551.477;18.515;17.360;51.521;-33.118;91.530;-17.285;-16.727;-18.254
4754551.485;15.795;15.981;48.690;-36.024;90.376;-20.638;-21.458;-19.372
4754551.493;14.342;14.603;48.503;-37.439;94.026;-23.246;-27.418;-19.893
4754551.458;16.354;17.993;49.733;-33.714;95.628;-22.128;-25.593;-18.440
4754551.466;20.899;22.501;54.315;-27.083;98.906;-19.781;-22.128;-16.913
4754551.474;22.426;26.152;54.799;-24.103;101.104;-18.366;-22.873;-17.509
4754551.482;21.905;28.498;52.899;-23.954;96.783;-15.981;-19.781;-14.976
4754551.490;17.025;23.507;46.194;-27.418;90.078;-18.440;-20.973;-17.583
4754551.498;15.460;21.085;43.958;-30.473;89.221;-20.228;-21.122;-18.813
4754551.506;21.681;26.859;51.074;-21.271;99.912;-14.529;-16.019;-13.858
4754551.514;21.495;26.859;49.919;-20.862;97.752;-12.927;-16.280;-13.895
4754551.522;21.607;29.020;49.248;-19.781;95.814;-12.256;-15.199;-13.858
4754551.530;19.185;28.089;46.380;-19.483;94.138;-11.548;-15.795;-12.591
4754551.538;15.199;24.922;42.953;-23.432;91.642;-10.915;-17.695;-11.325
4754551.546;12.740;20.191;43.511;-30.063;95.442;-12.219;-19.968;-12.107
4754551.554;15.311;21.607;45.709;-28.424;98.683;-12.927;-20.303;-11.921
4754551.562;15.125;21.793;44.405;-30.063;99.912;-13.076;-19.893;-13.188
4754551.570;14.119;21.420;41.984;-29.914;95.926;-12.070;-17.881;-13.337
4754551.578;14.678;22.128;44.145;-28.647;102.967;-10.990;-18.291;-11.176
4754551.586;15.199;23.544;43.809;-27.269;104.420;-10.543;-17.248;-9.649
4754551.594;11.623;22.426;39.376;-29.244;104.830;-13.597;-19.856;-12.591
4754551.602;13.672;24.140;42.431;-28.610;112.914;-14.417;-19.222;-13.746
4754551.610;10.207;19.670;38.147;-35.949;111.125;-21.085;-24.997;-17.509
4754551.618;5.066;14.603;33.826;-44.294;111.312;-26.077;-29.355;-20.750
4754551.626;4.321;12.591;34.533;-47.274;116.080;-25.034;-26.524;-19.893
4754551.634;6.817;15.125;37.216;-45.598;118.725;-18.328;-21.532;-15.572
4754551.642;5.215;14.044;33.267;-47.907;110.939;-15.981;-20.787;-15.050
4754551.638;7.860;16.019;36.024;-46.119;115.857;-14.603;-19.521;-14.156
4754551.646;11.027;19.073;40.121;-42.766;121.333;-10.431;-14.901;-11.101
4754551.654;5.886;12.703;34.422;-48.727;111.200;-12.517;-20.601;-10.766
4754551.662;4.023;10.729;31.777;-49.658;106.283;-16.689;-24.028;-16.131
4754551.670;2.198;8.233;29.840;-50.291;106.543;-14.119;-19.260;-14.007
4754551.678;0.782;6.519;26.524;-52.266;101.738;-11.995;-16.764;-13.337
4754551.686;3.353;9.574;30.361;-48.131;104.718;-9.649;-14.044;-13.188
4754551.694;1.751;5.849;29.281;-50.776;105.985;-9.090;-15.683;-13.784
4754551.702;5.327;9.686;32.596;-45.821;109.337;-2.161;-9.909;-8.419
4754551.710;7.860;9.872;34.980;-45.337;108.294;-2.272;-9.052;-7.823
4754551.718;7.264;9.313;33.118;-45.784;104.867;-6.557;-13.821;-10.952
4754551.726;10.766;16.913;36.396;-37.029;107.996;-6.557;-12.182;-10.245
4754551.734;13.821;19.595;40.978;-35.092;114.329;-8.941;-13.374;-11.101
4754551.742;11.548;15.236;36.769;-39.935;104.196;-13.709;-19.036;-15.311
4754551.750;10.133;11.474;33.341;-43.958;100.210;-13.970;-20.526;-16.429
4754551.758;10.990;11.027;32.522;-43.474;97.565;-13.895;-22.650;-16.168
4754551.766;12.815;15.087;33.639;-36.173;98.683;-8.941;-18.403;-11.027
4754551.774;11.288;13.039;32.447;-38.631;98.981;-6.221;-16.242;-9.760
4754551.782;11.511;15.199;31.739;-34.720;95.442;-6.482;-14.938;-12.666
4754551.790;9.798;11.846;30.957;-40.941;92.909;-9.090;-17.397;-15.199
4754551.798;9.537;10.878;29.542;-39.525;89.370;-9.984;-20.005;-14.938
4754551.806;8.792;11.213;28.163;-36.061;86.129;-9.090;-20.154;-13.337
4754551.814;7.637;7.525;29.169;-38.370;87.991;-9.239;-20.154;-12.740
4754551.822;8.531;10.282;31.888;-36.657;90.748;-11.735;-21.644;-14.454
4754551.821;11.027;13.672;32.783;-29.653;87.619;-11.548;-19.334;-13.784
4754551.829;11.511;12.666;34.273;-31.404;89.519;-16.280;-22.128;-17.919
4754551.837;13.709;15.534;35.837;-28.498;91.605;-16.987;-22.873;-17.285
