Timestamp,AFz,AF3,AF4,AF7,AF8,Pz,P3,P4,2024-03-14 13:59:59.983,fs=125
9791.415;238.791;226.162;69.998;98.906;99.726;876.188;2048.947;1104.400
9791.423;237.115;222.884;72.718;101.142;89.146;859.872;2026.372;1085.587
9791.431;236.593;226.945;83.782;111.088;105.798;856.519;2016.202;1085.103
9791.439;245.981;235.103;105.090;113.361;128.150;852.272;2005.249;1079.626
9791.447;242.032;223.182;84.229;102.296;117.607;832.491;1978.092;1057.014
9791.455;213.720;200.495;52.378;82.776;90.934;824.928;1960.099;1046.099
9791.463;221.729;200.383;69.067;86.054;93.542;828.281;1956.001;1045.391
9791.471;232.942;213.124;85.011;98.795;102.036;838.824;1958.609;1053.065
9791.479;227.503;207.275;90.189;100.844;110.492;834.577;1946.911;1048.595
9791.487;211.745;191.666;72.010;85.086;98.497;809.729;1915.097;1031.347
9791.495;207.722;183.471;60.275;74.767;94.771;802.204;1901.090;1021.139
9791.503;226.200;220.835;79.423;101.589;113.882;810.400;1904.666;1028.925
9791.511;256.263;248.216;106.990;135.452;136.495;831.969;1916.215;1053.847
9791.519;262.186;248.924;114.031;147.820;151.806;845.119;1921.393;1067.333
9791.527;254.922;242.777;107.363;139.289;136.606;830.293;1900.904;1045.354
9791.535;258.386;245.869;116.527;140.034;149.123;828.058;1888.126;1037.344
9791.543;272.281;257.306;137.910;153.333;172.518;839.457;1891.591;1047.850
9791.551;268.742;244.491;123.791;139.400;154.860;831.857;1876.094;1040.213
9791.559;246.204;229.217;107.624;129.268;128.634;807.047;1847.930;1010.746
9791.567;256.933;248.589;120.737;147.447;142.045;816.323;1851.581;1019.463
9791.575;264.049;256.337;125.468;151.508;152.625;826.269;1855.455;1030.825
9791.583;260.398;249.818;134.669;154.264;150.986;816.844;1837.499;1022.778
9791.591;238.903;231.266;111.945;140.332;138.134;796.840;1808.442;1002.178
9791.599;254.363;227.913;107.661;145.994;148.118;795.722;1797.527;1000.054
9791.567;272.393;251.308;136.904;164.807;164.323;806.414;1798.309;1012.944
9791.575;261.627;262.372;131.018;156.090;147.633;795.610;1786.016;990.145
9791.583;253.506;251.681;121.072;153.780;145.398;778.474;1762.807;968.873
9791.591;241.697;234.172;116.900;151.657;143.275;765.212;1741.387;962.205
9791.599;233.017;227.019;105.985;135.899;129.230;751.354;1723.058;946.745
9791.607;235.401;218.973;98.944;137.575;117.421;748.113;1710.951;946.000
9791.615;246.242;232.309;108.741;146.627;132.546;761.859;1719.035;954.084
9791.623;233.352;225.380;114.664;146.180;137.761;746.958;1697.503;939.332
9791.631;246.316;243.336;118.278;154.153;137.277;747.889;1687.594;937.246
9791.639;251.569;244.081;125.170;161.864;155.903;746.772;1679.175;929.870
9791.647;255.518;224.374;131.428;151.992;151.992;736.676;1663.305;919.178
9791.655;255.257;235.401;138.693;154.227;147.633;742.413;1660.809;926.293
9791.663;231.825;230.744;117.309;141.412;126.287;718.236;1625.158;901.259
9791.671;217.892;220.723;102.073;125.021;123.009;704.080;1603.551;883.006
9791.679;228.994;228.994;104.047;140.928;125.989;717.677;1614.578;897.087
9791.687;241.697;227.951;131.354;165.217;141.449;726.879;1616.403;909.865
9791.695;233.836;218.116;120.774;152.811;134.371;717.901;1597.330;890.940
9791.703;234.805;233.352;118.129;142.977;133.105;705.943;1574.010;879.467
9791.711;239.760;233.352;116.676;146.255;143.498;703.223;1565.665;879.914
9791.719;242.554;233.017;120.737;153.221;140.928;696.890;1551.509;871.047
9791.727;241.250;238.977;125.878;169.203;155.345;703.931;1549.721;879.727
9791.735;237.674;227.131;126.623;159.852;151.582;702.366;1542.047;872.053
9791.743;237.636;229.664;127.926;151.210;134.669;690.110;1522.340;857.003
9791.751;236.221;240.579;124.201;159.070;143.312;687.987;1512.617;854.917
9791.764;231.750;238.307;130.534;158.250;152.662;683.516;1505.613;845.306
9791.772;226.311;226.460;125.654;158.399;148.416;672.005;1485.571;832.677
9791.780;237.189;236.221;128.932;167.564;143.386;674.091;1479.760;836.924
9791.788;236.779;226.237;129.901;161.342;147.969;667.237;1464.114;829.957
9791.796;236.966;217.743;139.289;158.064;157.841;665.970;1458.041;826.642
9791.804;233.985;239.760;128.485;166.036;150.986;656.135;1441.091;819.005
9791.812;209.734;222.959;106.730;148.490;138.469;635.646;1410.917;798.553
9791.820;201.426;213.236;97.603;143.014;127.107;637.136;1411.103;794.269
